ID,taxid,taxid2,length,name,nuctype,Htaxid,Hname,Vfamily,Hgroup,hosttype,seq_ids,order
NC_011357,563769,563769-1,62147,Stx2-converting phage 1717,dsDNA,83334,Escherichia coli O157:H7,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_011357,1191
FM180578,254397,254397-1,57248,Enterobacteria phage 2851,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,FM180578,1192
NC_025434,1498227,1498227-1,62699,Shigella phage POCJ13,dsDNA,42897,Shigella flexneri 2a,Podoviridae,Gammaproteobacteria,Prokaryote,NC_025434,1193
NC_029120,1416032,1416032-1,60875,Shigella phage 75/02 Stx,dsDNA,624,Shigella sonnei,Podoviridae,Gammaproteobacteria,Prokaryote,NC_029120,1194
NC_028449,1660365,1660365-1,63569,Escherichia phage PA2,dsDNA,1005487,Escherichia coli PA2,Podoviridae,Gammaproteobacteria,Prokaryote,NC_028449,1195
NC_028656,936054,936054-1,65955,Enterobacteria phage VT2phi_272,dsDNA,91347,Enterobacterales,Podoviridae,Gammaproteobacteria,Prokaryote,NC_028656,1196
NC_028685,1675531,1675531-1,62851,Shigella phage Ss-VASD,dsDNA,624,Shigella sonnei,Podoviridae,Gammaproteobacteria,Prokaryote,NC_028685,1197
NC_019442,1124655,1124655-1,60523,Escherichia phage TL-2011c,dsDNA,561,Escherichia,Podoviridae,Gammaproteobacteria,Prokaryote,NC_019442,1198
NC_028660,1458706,1458706-1,61035,Escherichia phage phi191,dsDNA,397453,Escherichia coli O111:H2,Podoviridae,Gammaproteobacteria,Prokaryote,NC_028660,1199
NC_018846,1150869,1150869-1,60894,Escherichia phage P13374,dsDNA,561,Escherichia,Podoviridae,Gammaproteobacteria,Prokaryote,NC_018846,1200
NC_008464,379329,379329-1,60238,Stx2-converting phage 86,dsDNA,562,Escherichia coli,Podoviridae,Gammaproteobacteria,Prokaryote,NC_008464,1201
NC_027984,866553,866553-1,57677,Escherichia phage vB_EcoP_24B,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,NC_027984,1202
NC_010237,489779,489779-1,63395,Escherichia phage Min27,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,NC_010237,1203
AP004402,180816,180816-1,61765,Stx2 converting phage I,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,AP004402,1204
NC_000924,10730,10730-1,61670,Enterobacteria phage 933W,dsDNA,91347,Enterobacterales,Podoviridae,Gammaproteobacteria,Prokaryote,NC_000924,1205
KJ909655,1506453,1506453-1,61137,Escherichia Stx1-converting recombinant phage HUN/2013,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,KJ909655,1206
NC_004913,194948,194948-1,59866,Escherichia Stx1 converting phage,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,NC_004913,1207
NC_004914,194949,194949-1,62706,Escherichia phage Stx2 II,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,NC_004914,1208
NC_000902,97081,97081-1,60942,Enterobacteria phage VT2-Sakai,dsDNA,83334,Escherichia coli O157:H7,Podoviridae,Gammaproteobacteria,Prokaryote,NC_000902,1209
NC_023734,1071177,1071177-1,35725,Psychrobacter phage Psymv2,dsDNA,936347,Psychrobacter sp. MV2,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_023734,1210
NC_007497,348137,348137-1,44856,Burkholderia phage Bcep176,dsDNA,292,Burkholderia cepacia,Siphoviridae,Betaproteobacteria,Prokaryote,NC_007497,1211
NC_013055,335797,335797-1,39896,Burkholderia phage KS9,dsDNA,32008,Burkholderia,Siphoviridae,Betaproteobacteria,Prokaryote,NC_013055,1212
NC_009235,431891,431891-1,48674,Burkholderia virus phi6442,dsDNA,28450,Burkholderia pseudomallei,Siphoviridae,Betaproteobacteria,Prokaryote,NC_009235,1213
NC_003309,180504,180504-1,53373,Burkholderia virus phiE125,dsDNA,57975,Burkholderia thailandensis,Siphoviridae,Betaproteobacteria,Prokaryote,NC_003309,1214
NC_005284,255131,255131-1,54865,Burkholderia virus phi1026b,dsDNA,28450,Burkholderia pseudomallei,Siphoviridae,Betaproteobacteria,Prokaryote,NC_005284,1215
NC_005069,172667,172667-1,46339,Yersinia phage PY54,dsDNA,630,Yersinia enterocolitica,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_005069,1216
NC_005857,255431,255431-1,51601,Klebsiella phage phiKO2,dsDNA,571,Klebsiella oxytoca,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_005857,1217
NC_001901,40631,40631-1,46375,Escherichia virus N15,dsDNA,561,Escherichia,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_001901,1218
NC_016158,906669,906669-1,49576,Escherichia phage HK639,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_016158,1219
NC_018454,1168280,1168280-1,39974,Cronobacter phage phiES15,dsDNA,1138308,Cronobacter sakazakii ES15,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_018454,1220
NC_021190,10713,10713-1,46150,Enterobacteria phage phi80,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_021190,1221
NC_019704,1147151,1147151-1,44375,Enterobacteria phage mEp237,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019704,1222
NC_019717,1147144,1147144-1,45366,Enterobacteria phage HK225,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019717,1223
NC_019711,1147148,1147148-1,47288,Enterobacteria phage HK629,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019711,1224
EU078592,482822,482822-1,42925,Enterobacteria phage DE3,dsDNA,469008,Escherichia coli BL21(DE3),Siphoviridae,Gammaproteobacteria,Prokaryote,EU078592,1225
NC_001416,10710,10710-1,48502,Escherichia virus Lambda,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_001416,1226
NC_019723,1147146,1147146-1,47090,Enterobacteria phage HK630,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019723,1227
NC_019720,1147156,1147156-1,44120,Enterobacterial phage mEp213,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019720,1228
NC_019706,1147149,1147149-1,42780,Enterobacteria phage mEp043 c-1,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019706,1229
NC_019721,1147158,1147158-1,40029,Enterobacterial phage mEp390,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019721,1230
NC_019934,984175,984175-1,39012,Cronobacter phage ENT39118,dsDNA,28141,Cronobacter sakazakii,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019934,1231
NC_019710,1147143,1147143-1,40710,Enterobacteria phage HK140,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019710,1232
NC_019708,1147150,1147150-1,37595,Enterobacteria phage mEp235,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019708,1233
NC_002166,10742,10742-1,40751,Escherichia virus HK022,dsDNA,561,Escherichia,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_002166,1234
NC_019705,1147154,1147154-1,38759,Enterobacteria phage mEpX2,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019705,1235
NC_019709,1147153,1147153-1,41567,Enterobacteria phage mEpX1,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019709,1236
NC_019769,432200,432200-1,38964,Enterobacteria phage HK542,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019769,1237
NC_016160,906668,906668-1,36661,Escherichia phage HK75,dsDNA,83333,Escherichia coli K-12,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_016160,1238
NC_019719,1147147,1147147-1,41528,Enterobacteria phage HK633,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019719,1239
NC_002167,37554,37554-1,39732,Escherichia virus HK97,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_002167,1240
NC_019715,1147157,1147157-1,39578,Enterobacterial phage mEp234,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019715,1241
NC_019768,432198,432198-1,41468,Enterobacteria phage HK106,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019768,1242
NC_019767,432201,432201-1,40155,Enterobacteria phage HK544,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019767,1243
NC_019714,1147145,1147145-1,39026,Enterobacteria phage HK446,dsDNA,562,Escherichia coli,Siphoviridae,Gammaproteobacteria,Prokaryote,NC_019714,1244
NC_030915,1838075,1838075-1,80650,Gordonia phage Orchid,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_030915,1245
NC_031109,1887650,1887650-1,78302,Gordonia phage Jumbo,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_031109,1246
NC_028668,1647284,1647284-1,77779,Gordonia phage GMA3,dsDNA,410332,Gordonia malaquae,Siphoviridae,Actinobacteria,Prokaryote,NC_028668,1247
NC_028972,1622190,1622190-1,75167,Gordonia phage Gmala1,dsDNA,84139,Gordonia sp.,Siphoviridae,Actinobacteria,Prokaryote,NC_028972,1248
NC_029074,1622192,1622192-1,75987,Gordonia phage GordTnk2,dsDNA,84139,Gordonia sp.,Siphoviridae,Actinobacteria,Prokaryote,NC_029074,1249
NC_029060,1622191,1622191-1,76276,Gordonia phage GordDuk1,dsDNA,84139,Gordonia sp.,Siphoviridae,Actinobacteria,Prokaryote,NC_029060,1250
NC_023706,691966,691966-1,75772,Rhodococcus phage ReqiDocB7,dsDNA,43767,Rhodococcus hoagii,Siphoviridae,Actinobacteria,Prokaryote,NC_023706,1251
NC_030914,1838071,1838071-1,75462,Gordonia phage Kvothe,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_030914,1252
NC_030944,1838067,1838067-1,74073,Gordonia phage Demosthenes,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_030944,1253
NC_030905,1838084,1838084-1,73752,Gordonia phage Woes,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_030905,1254
NC_030924,1838073,1838073-1,75680,Gordonia phage Monty,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_030924,1255
NC_031229,1821554,1821554-1,76972,Gordonia phage Hotorobo,dsDNA,2055,Gordonia terrae,Siphoviridae,Actinobacteria,Prokaryote,NC_031229,1256
NC_028966,1636546,1636546-1,76269,Tsukamurella phage TIN3,dsDNA,42777,Tsukamurella inchonensis,Siphoviridae,Actinobacteria,Prokaryote,NC_028966,1257
NC_028865,1636545,1636545-1,76964,Tsukamurella phage TIN2,dsDNA,42777,Tsukamurella inchonensis,Siphoviridae,Actinobacteria,Prokaryote,NC_028865,1258
NC_016166,1100814,1100814-1,74431,Gordonia phage GTE7,dsDNA,85007,Corynebacteriales,Siphoviridae,Actinobacteria,Prokaryote,NC_016166,1259
NC_028673,1647286,1647286-1,73419,Gordonia phage GMA7,dsDNA,410332,Gordonia malaquae,Siphoviridae,Actinobacteria,Prokaryote,NC_028673,1260
NC_020850,754074,754074-1,38374,Vibrio phage VBM1,dsDNA,662,Vibrio,-,Gammaproteobacteria,Prokaryote,NC_020850,1261
NC_023605,1461743,1461743-1,41529,Vibrio phage PVA1,dsDNA,662,Vibrio,Podoviridae,Gammaproteobacteria,Prokaryote,NC_023605,1262
NC_019525,1127515,1127515-1,45354,Bdellovibrio phage phi1422,dsDNA,959,Bdellovibrio bacteriovorus,Myoviridae,Oligoflexia,Prokaryote,NC_019525,1263
NC_015721,1035662,1035662-1,23931,Bdellovibrio phage phi1402,dsDNA,958,Bdellovibrio,Myoviridae,Oligoflexia,Prokaryote,NC_015721,1264
AB746912,1230469,1230469-1,37159,Nitratiruptor phage NrS-1,dsDNA,387092,Nitratiruptor sp. SB155-2,Siphoviridae,Epsilonproteobacteria,Prokaryote,AB746912,1265
NC_031908,1874540,1874540-1,42685,Pseudoalteromonas phage PH1,dsDNA,53246,Pseudoalteromonas,Podoviridae,Gammaproteobacteria,Prokaryote,NC_031908,1266
NC_021776,1233488,1233488-1,42313,Vibrio phage VPMS1,dsDNA,662,Vibrio,Podoviridae,Gammaproteobacteria,Prokaryote,NC_021776,1267
NC_019420,1244856,1244856-1,41549,Edwardsiella phage KF-1,dsDNA,636,Edwardsiella tarda,Podoviridae,Gammaproteobacteria,Prokaryote,NC_019420,1268
AB757801,1244857,1244857-1,41684,Edwardsiella phage IW-1,dsDNA,636,Edwardsiella tarda,Podoviridae,Gammaproteobacteria,Prokaryote,AB757801,1269
NC_021322,1273750,1273750-1,49107,Halovirus HHTV-1,dsDNA,51589,Haloarcula hispanica,-,Euryarchaeota,Prokaryote,NC_021322,1270
NC_038334,35267,35267-1,2559,Porcine adenovirus 4,dsDNA,9823,Sus scrofa,Adenoviridae,Chordata,Eukaryote,NC_038334,1271
NC_002501,114102,114102-1,26163,Frog adenovirus 1,dsDNA,8404,Rana pipiens,Adenoviridae,Chordata,Eukaryote,NC_002501,1272
NC_016437,1520004,1520004-1,26340,Skua adenovirus 1,dsDNA,395889,Stercorarius maccormicki,Adenoviridae,Chordata,Eukaryote,NC_016437,1273
NC_015455,1520002,1520002-1,26284,Raptor adenovirus 1,dsDNA,56259,Accipitridae,Adenoviridae,Chordata,Eukaryote,NC_015455,1274
NC_030116,2005055,2005055-1,24662,Penguin siadenovirus A,dsDNA,79643,Pygoscelis antarcticus,Adenoviridae,Chordata,Eukaryote,NC_030116,1275
AY849321,318490,318490-1,26266,Avirulent turkey hemorrhagic enteritis virus,dsDNA,9005,Phasianidae,Adenoviridae,Chordata,Eukaryote,AY849321,1276
AC_000016,298333,298333-1,26263,Turkey siadenovirus A,dsDNA,9103,Meleagris gallopavo,Adenoviridae,Chordata,Eukaryote,AC_000016,1277
NC_001958,41678,41678-1,26263,Turkey adenovirus 3,dsDNA,9103,Meleagris gallopavo,Adenoviridae,Chordata,Eukaryote,NC_001958,1278
NC_017979,1193422,1193422-1,43376,Goose adenovirus 4,dsDNA,8842,Anser,Adenoviridae,Chordata,Eukaryote,NC_017979,1279
NC_024486,1520006,1520006-1,43734,Duck adenovirus 2,dsDNA,8830,Anatidae,Adenoviridae,Chordata,Eukaryote,NC_024486,1280
NC_031503,1907767,1907767-1,41981,Pigeon adenovirus 2,dsDNA,8932,Columba livia,Adenoviridae,Chordata,Eukaryote,NC_031503,1281
NC_024474,764030,764030-1,45480,Pigeon adenovirus 1,dsDNA,8930,Columbidae,Adenoviridae,Chordata,Eukaryote,NC_024474,1282
NC_039032,2169709,2169709-1,40930,Psittacine aviadenovirus B,dsDNA,523728,Poicephalus rufiventris,Adenoviridae,Chordata,Eukaryote,NC_039032,1283
NC_015323,190063,190063-1,45667,Fowl aviadenovirus C,dsDNA,9031,Gallus gallus,Adenoviridae,Chordata,Eukaryote,NC_015323,1284
NC_014564,878329,878329-1,45413,Turkey adenovirus 1,dsDNA,9103,Meleagris gallopavo,Adenoviridae,Chordata,Eukaryote,NC_014564,1285
NC_022613,1408258,1408258-1,43686,Turkey aviadenovirus 5,dsDNA,9103,Meleagris gallopavo,Adenoviridae,Chordata,Eukaryote,NC_022613,1286
NC_001720,190061,190061-2,43804,Fowl aviadenovirus A,dsDNA,8976,Galliformes,Adenoviridae,Chordata,Eukaryote,NC_001720,1287
AC_000014,190061,190061-1,43804,Fowl aviadenovirus A,dsDNA,8976,Galliformes,Adenoviridae,Chordata,Eukaryote,AC_000014,1288
U46933,10553,10553-1,43804,Fowl aviadenovirus 1,dsDNA,8976,Galliformes,Adenoviridae,Chordata,Eukaryote,U46933,1289
NC_022612,1408257,1408257-1,42940,Turkey aviadenovirus 4,dsDNA,9103,Meleagris gallopavo,Adenoviridae,Chordata,Eukaryote,NC_022612,1290
NC_021221,172861,172861-1,45781,Fowl aviadenovirus 5,dsDNA,9031,Gallus gallus,Adenoviridae,Chordata,Eukaryote,NC_021221,1291
NC_014969,190065,190065-1,44055,Fowl aviadenovirus E,dsDNA,9031,Gallus gallus,Adenoviridae,Chordata,Eukaryote,NC_014969,1292
NC_038332,172862,172862-1,43810,Fowl aviadenovirus 6,dsDNA,9031,Gallus gallus,Adenoviridae,Chordata,Eukaryote,NC_038332,1293
NC_000899,190064,190064-2,45063,Fowl aviadenovirus D,dsDNA,9031,Gallus gallus,Adenoviridae,Chordata,Eukaryote,NC_000899,1294
AC_000013,190064,190064-1,45063,Fowl aviadenovirus D,dsDNA,9031,Gallus gallus,Adenoviridae,Chordata,Eukaryote,AC_000013,1295
AF083975,172864,172864-1,45063,Fowl aviadenovirus 9,dsDNA,8976,Galliformes,Adenoviridae,Chordata,Eukaryote,AF083975,1296
NC_025962,1580497,1580497-1,31735,Psittacine adenovirus 3,dsDNA,151760,Amazona farinosa,Adenoviridae,Chordata,Eukaryote,NC_025962,1297
NC_001813,130328,130328-2,33213,Duck atadenovirus A,dsDNA,1549675,-,Adenoviridae,-,Eukaryote,NC_001813,1298
AC_000004,130328,130328-1,33213,Duck atadenovirus A,dsDNA,1549675,-,Adenoviridae,-,Eukaryote,AC_000004,1299
Y09598,130329,130329-1,33213,Duck adenovirus 1,dsDNA,8839,Anas platyrhynchos,Adenoviridae,Chordata,Eukaryote,Y09598,1300
NC_009989,189830,189830-1,27751,Snake adenovirus 1,dsDNA,34989,-,Adenoviridae,-,Eukaryote,NC_009989,1301
NC_024684,874272,874272-1,32965,Lizard adenovirus 2,dsDNA,8551,Heloderma horridum,Adenoviridae,Chordata,Eukaryote,NC_024684,1302
NC_004037,114430,114430-1,29576,Ovine adenovirus 7,dsDNA,9940,Ovis aries,Adenoviridae,Chordata,Eukaryote,NC_004037,1303
NC_035619,78522,78522-1,30620,Odocoileus adenovirus 1,dsDNA,9873,Odocoileus hemionus columbianus,Adenoviridae,Chordata,Eukaryote,NC_035619,1304
NC_020074,111167,111167-1,30024,Bovine adenovirus 6,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,NC_020074,1305
NC_002685,130499,130499-1,31301,Bovine atadenovirus D,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,NC_002685,1306
AF036092,70333,70333-1,31301,Bovine adenovirus 4,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,AF036092,1307
NC_014899,931972,931972-1,35203,Murine adenovirus 2,dsDNA,10090,Mus musculus,Adenoviridae,Chordata,Eukaryote,NC_014899,1308
NC_012584,573199,573199-1,30570,Murine adenovirus 3,dsDNA,39030,Apodemus agrarius,Adenoviridae,Chordata,Eukaryote,NC_012584,1309
NC_000942,129956,129956-2,30944,Murine mastadenovirus A,dsDNA,10090,Mus musculus,Adenoviridae,Chordata,Eukaryote,NC_000942,1310
AC_000012,129956,129956-1,30944,Murine mastadenovirus A,dsDNA,10090,Mus musculus,Adenoviridae,Chordata,Eukaryote,AC_000012,1311
NC_035207,1968887,1968887-1,35030,Squirrel adenovirus 1,dsDNA,9991,-,Adenoviridae,-,Eukaryote,NC_035207,1312
NC_027705,67603,67603-1,33090,Equine adenovirus 2,dsDNA,9796,Equus caballus,Adenoviridae,Chordata,Eukaryote,NC_027705,1313
NC_034834,2170000,2170000-1,33945,Deer mastadenovirus B,dsDNA,9874,Odocoileus virginianus,Adenoviridae,Chordata,Eukaryote,NC_034834,1314
AC_000002,129950,129950-1,34446,Bovine mastadenovirus B,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,AC_000002,1315
NC_001876,10510,10510-1,34446,Bovine adenovirus 3,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,NC_001876,1316
NC_030792,46916,46916-1,32690,Equine adenovirus 1,dsDNA,9796,Equus caballus,Adenoviridae,Chordata,Eukaryote,NC_030792,1317
NC_027708,1641642,1641642-1,31848,Skunk adenovirus PB1,dsDNA,30543,Conepatus leuconotus,Adenoviridae,Chordata,Eukaryote,NC_027708,1318
NC_031948,2015376,2015376-1,31481,Bat mastadenovirus G,dsDNA,27674,Corynorhinus rafinesquii,Adenoviridae,Chordata,Eukaryote,NC_031948,1319
NC_016895,727977,727977-1,31806,Bat adenovirus TJM,dsDNA,203696,Myotis ricketti,Adenoviridae,Chordata,Eukaryote,NC_016895,1320
NC_015932,696069,696069-1,31616,Bat adenovirus 2,dsDNA,59474,Pipistrellus pipistrellus,Adenoviridae,Chordata,Eukaryote,NC_015932,1321
AC_000020,10514,10514-1,31323,Canine adenovirus 2,dsDNA,9615,Canis lupus familiaris,Adenoviridae,Chordata,Eukaryote,AC_000020,1322
NC_001734,10537,10537-1,30536,Canine mastadenovirus A,dsDNA,9615,Canis lupus familiaris,Adenoviridae,Chordata,Eukaryote,NC_001734,1323
AC_000003,10512,10512-1,30536,Canine adenovirus 1,dsDNA,9615,Canis lupus familiaris,Adenoviridae,Chordata,Eukaryote,AC_000003,1324
AC_000189,35265,35265-1,34094,Porcine adenovirus 3,dsDNA,9823,Sus scrofa,Adenoviridae,Chordata,Eukaryote,AC_000189,1325
AC_000190,47680,47680-1,33501,Tree shrew adenovirus 1,dsDNA,9393,Tupaiidae,Adenoviridae,Chordata,Eukaryote,AC_000190,1326
NC_038333,1714377,1714377-1,29474,Bottlenose dolphin adenovirus 1,dsDNA,9739,Tursiops truncatus,Adenoviridae,Chordata,Eukaryote,NC_038333,1327
AC_000009,130371,130371-1,32621,Porcine mastadenovirus C,dsDNA,9823,Sus scrofa,Adenoviridae,Chordata,Eukaryote,AC_000009,1328
NC_002702,45370,45370-1,32621,Porcine adenovirus 5,dsDNA,9823,Sus scrofa,Adenoviridae,Chordata,Eukaryote,NC_002702,1329
AC_000191,129953,129953-1,34185,Bovine mastadenovirus A,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,AC_000191,1330
AC_000001,114424,114424-1,33034,Ovine mastadenovirus A,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,AC_000001,1331
NC_002513,114429,114429-1,33034,Bovine adenovirus 2,dsDNA,9913,Bos taurus,Adenoviridae,Chordata,Eukaryote,NC_002513,1332
NC_024150,943083,943083-1,31709,California sea lion adenovirus 1,dsDNA,9704,Zalophus californianus,Adenoviridae,Chordata,Eukaryote,NC_024150,1333
NC_029902,1788433,1788433-1,38073,Bat mastadenovirus WIV11,dsDNA,89399,Rhinolophus sinicus,Adenoviridae,Chordata,Eukaryote,NC_029902,1334
NC_029898,1788436,1788436-1,37545,Bat mastadenovirus WIV9,dsDNA,89399,Rhinolophus sinicus,Adenoviridae,Chordata,Eukaryote,NC_029898,1335
NC_029899,1788432,1788432-1,37556,Bat mastadenovirus WIV10,dsDNA,89399,Rhinolophus sinicus,Adenoviridae,Chordata,Eukaryote,NC_029899,1336
NC_035072,1986506,1986506-1,29812,Bat mastadenovirus WIV18,dsDNA,9408,Rousettus leschenaultii,Adenoviridae,Chordata,Eukaryote,NC_035072,1337
NC_034626,1986505,1986505-1,29923,Bat mastadenovirus WIV17,dsDNA,9408,Rousettus leschenaultii,Adenoviridae,Chordata,Eukaryote,NC_034626,1338
NC_030874,1788435,1788435-1,29162,Bat mastadenovirus WIV13,dsDNA,9433,Miniopterus schreibersii,Adenoviridae,Chordata,Eukaryote,NC_030874,1339
NC_030860,1788434,1788434-1,29581,Bat mastadenovirus WIV12,dsDNA,9433,Miniopterus schreibersii,Adenoviridae,Chordata,Eukaryote,NC_030860,1340
NC_020487,994672,994672-1,36838,Titi monkey adenovirus ECC-2011,dsDNA,314293,Simiiformes,Adenoviridae,Chordata,Eukaryote,NC_020487,1341
NC_025678,1560346,1560346-1,32661,Simian adenovirus DM-2014,dsDNA,9544,Macaca mulatta,Adenoviridae,Chordata,Eukaryote,NC_025678,1342
NC_028103,38432,38432-1,32939,Simian adenovirus 13,dsDNA,9539,Macaca,Adenoviridae,Chordata,Eukaryote,NC_028103,1343
NC_032105,1923976,1923976-1,33562,Simian mastadenovirus WIV19,dsDNA,61622,Rhinopithecus roxellana,Adenoviridae,Chordata,Eukaryote,NC_032105,1344
NC_020485,585059,585059-1,34302,Simian adenovirus 20,dsDNA,9534,Chlorocebus aethiops,Adenoviridae,Chordata,Eukaryote,NC_020485,1345
HQ241818,995021,995021-1,34201,Simian adenovirus 48,dsDNA,9528,Cercopithecinae,Adenoviridae,Chordata,Eukaryote,HQ241818,1346
JQ776547,413259,413259-1,34115,Simian adenovirus 6,dsDNA,9528,Cercopithecinae,Adenoviridae,Chordata,Eukaryote,JQ776547,1347
